Season,Name,Team,Season,PA,AVG,BB%,K%,OBP,SLG,OPS,ISO,BABIP,O-Swing% (sc),Z-Contact% (sc),Barrel%,HardHit%,EV,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
2025,"Carlos Santana","- - -",2025,474,0.219277108,0.109704641,0.191983122,0.308016877,0.325301204,0.633318081,0.106024096,0.25236593,0.25075226,0.86875,0.04878049,0.37804878,87.63506224097276,0.28435989703990944,0.2941344227901725,"Carlos Santana",2396,467793
2019,"Carson Kelly","ARI",2019,365,0.245222929,0.131506849,0.216438356,0.347945205,0.477707006,0.825652211,0.232484077,0.270642201,0.24020888,0.85987261,0.08474576,0.40254237,88.93276263297872,0.33938643160000653,0.339945324396683,"Carson Kelly",13620,608348
2021,"Carson Kelly","ARI",2021,359,0.240131578,0.122562674,0.206128133,0.342618384,0.41118421,0.753802594,0.171052632,0.27027027,0.22299169,0.84061135,0.08510638,0.34042553,88.21234208776596,0.3284382517111368,0.34555145348916505,"Carson Kelly",13620,608348
2022,"Carson Kelly","ARI",2022,354,0.211356466,0.081920903,0.200564971,0.282485875,0.334384858,0.616870733,0.123028392,0.24691358,0.2526003,0.88913525,0.052,0.368,87.69677734375,0.2745388581254388,0.2878425749435641,"Carson Kelly",13620,608348
2023,"Carson Kelly","- - -",2023,151,0.205882352,0.092715231,0.264900662,0.278145695,0.286764705,0.5649104,0.080882353,0.27368421,0.27307692,0.79781421,0.02061856,0.32989691,86.82783303801547,0.25498613537542075,0.24516981642767294,"Carson Kelly",13620,608348
2024,"Carson Kelly","- - -",2024,313,0.238434163,0.079872204,0.175718849,0.313099041,0.37366548,0.686764521,0.135231317,0.266055045,0.23508772,0.87563452,0.0660793,0.39207048,87.55973667381085,0.30414682855240455,0.3154579665499868,"Carson Kelly",13620,608348
2025,"Carson Kelly","CHC",2025,421,0.249322493,0.106888361,0.190023752,0.332541567,0.428184281,0.760725848,0.178861788,0.27173913,0.22365039,0.88327526,0.09556314,0.40273038,88.81706617960751,0.33160694888538533,0.3307899601952197,"Carson Kelly",13620,608348
2021,"Carter Kieboom","WSN",2021,249,0.207373271,0.100401606,0.248995983,0.301204819,0.31797235,0.619177169,0.110599079,0.258278145,0.29812207,0.84364821,0.03821656,0.36305732,85.31401149482484,0.2753723053797054,0.298417620330687,"Carter Kieboom",19958,666198
2015,"Casey McGehee","- - -",2015,258,0.198312236,0.081395348,0.193798449,0.263565891,0.274261603,0.537827494,0.075949367,0.243243243,0.27682403,0.86238532,0.03743316,0.34759358,88.60162320523649,0.24301056482995204,0.2749871164560318,"Casey McGehee",6086,431171
2023,"Casey Schmitt","SFG",2023,277,0.205533596,0.046931407,0.234657039,0.255474452,0.324110671,0.579585123,0.118577075,0.252688172,0.39451477,0.86549708,0.06701031,0.34020619,88.1457853618421,0.25399576529969264,0.2824735989535812,"Casey Schmitt",27577,669477
2025,"Casey Schmitt","SFG",2025,348,0.237179487,0.077586206,0.238505747,0.305475504,0.400641025,0.706116529,0.163461538,0.281818181,0.3196347,0.87184874,0.09012876,0.43776824,89.54999831627156,0.3072000040828837,0.3337502231487649,"Casey Schmitt",27577,669477
2019,"Cavan Biggio","TOR",2019,430,0.234463276,0.165116279,0.286046511,0.363636363,0.429378531,0.793014894,0.194915255,0.30875576,0.13525027,0.84220183,0.08974359,0.3974359,88.90732758620689,0.34257433631203393,0.3463388723093313,"Cavan Biggio",19252,624415
2020,"Cavan Biggio","TOR",2020,265,0.25,0.154716981,0.230188679,0.375,0.431818181,0.806818181,0.181818181,0.311258278,0.1329588,0.83030303,0.05,0.30625,87.37770576234077,0.35544497271378833,0.31454008275812323,"Cavan Biggio",19252,624415
2021,"Cavan Biggio","TOR",2021,294,0.224,0.12585034,0.265306122,0.321917808,0.356,0.677917808,0.132,0.289940828,0.1734104,0.84840426,0.05617978,0.31460674,88.89657366071428,0.29781444134383367,0.284900086501549,"Cavan Biggio",19252,624415
2022,"Cavan Biggio","TOR",2022,303,0.20233463,0.125412541,0.280528052,0.317880794,0.350194552,0.668075346,0.147859922,0.275449101,0.19047619,0.84130982,0.06896552,0.32758621,87.90697674418605,0.30164719812127927,0.2882709186338507,"Cavan Biggio",19252,624415
2023,"Cavan Biggio","TOR",2023,338,0.235294117,0.118343195,0.260355029,0.340236686,0.370242214,0.7104789,0.134948097,0.304123711,0.1595092,0.87162162,0.07389163,0.33004926,88.38150390625,0.3176312691713931,0.3135122942501271,"Cavan Biggio",19252,624415
2024,"Cavan Biggio","- - -",2024,224,0.19680851,0.107142857,0.321428571,0.313636363,0.303191489,0.616827852,0.106382979,0.288288288,0.15738499,0.84899329,0.025,0.16666667,82.01929621110882,0.2846688582138582,0.2561212745579806,"Cavan Biggio",19252,624415
2024,"Ceddanne Rafaela","BOS",2024,571,0.246323529,0.026269702,0.264448336,0.274165202,0.389705882,0.663871084,0.143382353,0.312335958,0.46270066,0.79565773,0.07537688,0.36934673,86.63130168575064,0.28604016988210273,0.2731288318902674,"Ceddanne Rafaela",24262,678882
2025,"Ceddanne Rafaela","BOS",2025,587,0.249084249,0.04770017,0.199318568,0.294520547,0.413919413,0.70843996,0.164835164,0.289156626,0.41420118,0.85,0.0921659,0.38709677,88.259765625,0.30650536695571795,0.3128741016126659,"Ceddanne Rafaela",24262,678882
2018,"Cedric Mullins","BAL",2018,191,0.235294117,0.089005235,0.193717277,0.312169312,0.358823529,0.670992841,0.123529412,0.279069767,0.21220159,0.9055794,0.02962963,0.28888889,89.33144846270162,0.2976638646352859,0.2750291409699813,"Cedric Mullins",17929,656775
2020,"Cedric Mullins","BAL",2020,153,0.271428571,0.052287581,0.241830065,0.315436241,0.407142857,0.722579098,0.135714286,0.35,0.29900332,0.84924623,0.02803738,0.31775701,88.63261081861413,0.31270994756045756,0.25058341826368496,"Cedric Mullins",17929,656775
2021,"Cedric Mullins","BAL",2021,675,0.290697674,0.087407407,0.185185185,0.359583952,0.518272425,0.877856377,0.227574751,0.32150776,0.27438541,0.8818514,0.08074534,0.39337474,89.38816397991543,0.3716875475734027,0.3437367225760844,"Cedric Mullins",17929,656775
2022,"Cedric Mullins","BAL",2022,672,0.258223684,0.069940476,0.1875,0.31838565,0.402960526,0.721346176,0.144736842,0.299363057,0.29218472,0.86180631,0.04897959,0.37142857,88.84555415783899,0.3151489918914692,0.2882490962384695,"Cedric Mullins",17929,656775
2023,"Cedric Mullins","BAL",2023,455,0.232673267,0.094505494,0.221978021,0.305309734,0.415841584,0.721151318,0.183168317,0.270547945,0.26811594,0.84969325,0.06451613,0.37096774,88.94271264486756,0.3106494945063031,0.2905076189738948,"Cedric Mullins",17929,656775
2024,"Cedric Mullins","BAL",2024,499,0.234234234,0.082164328,0.196392785,0.304878048,0.405405405,0.710283453,0.171171171,0.26060606,0.27352298,0.88888889,0.04788732,0.32957746,87.09709415879361,0.3102922748501708,0.29118765854254003,"Cedric Mullins",17929,656775
2025,"Cedric Mullins","- - -",2025,498,0.216091954,0.100401606,0.240963855,0.298989898,0.390804597,0.689794495,0.174712643,0.253289473,0.24329897,0.85471204,0.0617284,0.35802469,88.77709645917339,0.3015073530601733,0.2914015889650414,"Cedric Mullins",17929,656775
2015,"César Hernández","PHI",2015,452,0.271604938,0.088495575,0.190265486,0.339285714,0.348148148,0.687433862,0.07654321,0.341692789,0.26470588,0.89114391,0.01234568,0.26851852,85.8942747790404,0.30572832564112856,0.2926273479328289,"Cesar Hernandez",10556,514917
2016,"César Hernández","PHI",2016,622,0.294332723,0.106109324,0.186495176,0.371150729,0.393053016,0.764203745,0.098720293,0.362997658,0.22731128,0.90298507,0.01826484,0.29223744,87.03464757371007,0.334742482295822,0.31231431267184856,"Cesar Hernandez",10556,514917
2017,"César Hernández","PHI",2017,577,0.293542074,0.105719237,0.180242634,0.372616984,0.420743639,0.793360623,0.127201565,0.353383458,0.18477252,0.873297,0.02941176,0.29656863,85.73231750954199,0.34582478118439514,0.3313477157700992,"Cesar Hernandez",10556,514917
2018,"César Hernández","PHI",2018,708,0.252892561,0.13418079,0.218926553,0.356435643,0.361983471,0.718419114,0.10909091,0.315068493,0.17925824,0.88940092,0.04185022,0.28193833,85.6626110951835,0.32016765910225947,0.31572944239566203,"Cesar Hernandez",10556,514917
2019,"César Hernández","PHI",2019,667,0.279411764,0.067466266,0.149925037,0.332833583,0.408496732,0.741330315,0.129084968,0.312749003,0.27214685,0.90617577,0.02713178,0.28294574,86.0355453491211,0.3152883952739192,0.3023627078894413,"Cesar Hernandez",10556,514917
2020,"César Hernández","CLE",2020,261,0.283261802,0.091954022,0.218390804,0.355212355,0.407725321,0.762937676,0.124463519,0.364161849,0.23584906,0.9126506,0.03932584,0.37078652,89.09532049524854,0.3354299800276296,0.32972337288285775,"Cesar Hernandez",10556,514917
2021,"César Hernández","- - -",2021,637,0.231578947,0.092621664,0.211930926,0.307692307,0.385964912,0.693657219,0.154385965,0.26618705,0.25105307,0.87845969,0.06849315,0.33105023,87.36744822160422,0.30195558868993927,0.3124205524098892,"Cesar Hernandez",10556,514917
2022,"César Hernández","WSN",2022,617,0.248214285,0.072933549,0.184764991,0.311074918,0.317857142,0.62893206,0.069642857,0.308724832,0.23779385,0.886121,0.02439024,0.29711752,84.84526558891454,0.28260891377343417,0.2900425088386099,"Cesar Hernandez",10556,514917
2017,"Chad Pinder","OAK",2017,309,0.237588652,0.058252427,0.297734627,0.292207792,0.457446808,0.7496546,0.219858156,0.292134831,0.28200371,0.827051,0.11340206,0.42783505,89.36995021049223,0.3161688038668075,0.3418208069444091,"Chad Pinder",15191,640461
2018,"Chad Pinder","OAK",2018,333,0.258389261,0.081081081,0.264264264,0.332326283,0.43624161,0.768567893,0.177852349,0.324873096,0.31150442,0.81551363,0.14150943,0.42924528,91.2624981219952,0.33348848295934275,0.3655739642204122,"Chad Pinder",15191,640461
2019,"Chad Pinder","OAK",2019,370,0.240469208,0.054054054,0.237837837,0.289972899,0.416422287,0.706395186,0.175953079,0.283950617,0.29767442,0.85319149,0.08171206,0.42801556,90.90688259109312,0.29785104608794216,0.3209496609991489,"Chad Pinder",15191,640461
2021,"Chad Pinder","OAK",2021,233,0.242990654,0.068669527,0.26609442,0.300429184,0.411214953,0.711644137,0.168224299,0.31292517,0.24145786,0.80530973,0.16339869,0.54248366,92.64640778186275,0.30676982254429436,0.35382119371144044,"Chad Pinder",15191,640461
2022,"Chad Pinder","OAK",2022,379,0.235457063,0.036939313,0.311345646,0.262599469,0.385041551,0.64764102,0.149584488,0.313304721,0.30165913,0.77321429,0.06477733,0.4048583,87.46941987345042,0.2807024227213164,0.2799663441703919,"Chad Pinder",15191,640461
2023,"Chad Wallach","LAA",2023,172,0.197452229,0.075581395,0.331395348,0.258823529,0.375796178,0.634619707,0.178343949,0.258064516,0.2681388,0.79116466,0.10784314,0.32352941,87.72244698660714,0.2749925918438855,0.29339900161280774,"Chad Wallach",17161,595453
2018,"Chance Sisco","BAL",2018,184,0.18125,0.070652173,0.358695652,0.288043478,0.26875,0.556793478,0.0875,0.29347826,0.18181818,0.72916667,0.04255319,0.28723404,88.51412831182066,0.2588953725669695,0.2749990035927361,"Chance Sisco",15694,642082
2019,"Chance Sisco","BAL",2019,198,0.209580838,0.111111111,0.308080808,0.333333333,0.39520958,0.728542913,0.185628742,0.275510204,0.20657277,0.78928571,0.10377358,0.39622642,89.45619419642857,0.3186086160365981,0.3326367218482313,"Chance Sisco",15694,642082
2025,"Chandler Simpson","TBR",2025,441,0.29468599,0.045351473,0.097505668,0.325688073,0.345410628,0.671098701,0.050724638,0.327077747,0.29337539,0.94052045,0,0.17195767,84.26805555555555,0.29617623588360775,0.2997674546483475,"Chandler Simpson",31912,802415
2022,"Charles Leblanc","MIA",2022,169,0.262820512,0.071005917,0.313609467,0.319526627,0.403846153,0.72337278,0.141025641,0.373737373,0.25663717,0.88127854,0.08737864,0.32038835,87.30195886948529,0.3180585080349939,0.2852493602143237,"Charles Leblanc",19813,641779
2019,"Charles Tilson","CHW",2019,157,0.229166666,0.063694267,0.242038216,0.29299363,0.284722222,0.577715852,0.055555556,0.304761904,0.31141869,0.89,0.02830189,0.31132075,86.84905660377359,0.25559327999750775,0.2766557840200571,"Charles Tilson",12983,605508
2015,"Charlie Blackmon","COL",2015,682,0.286644951,0.06744868,0.164222873,0.347119645,0.4495114,0.796631045,0.162866449,0.325153374,0.26291442,0.91898734,0.037182,0.28962818,86.84045794025157,0.3448544709770768,0.317347996006071,"Charlie Blackmon",7859,453568
2016,"Charlie Blackmon","COL",2016,641,0.323529411,0.067082683,0.159126365,0.380877742,0.551903114,0.932780856,0.228373703,0.350332594,0.31308411,0.91442543,0.06832298,0.33540373,87.70405982905983,0.39386136984975556,0.3622470867978798,"Charlie Blackmon",7859,453568
2017,"Charlie Blackmon","COL",2017,725,0.330745341,0.089655172,0.186206896,0.398891966,0.600931677,0.999823643,0.270186336,0.370526315,0.27043091,0.89698231,0.08737864,0.36699029,87.3343796046169,0.414420904484571,0.37256677194441995,"Charlie Blackmon",7859,453568
2018,"Charlie Blackmon","COL",2018,696,0.290734824,0.084770114,0.192528735,0.358273381,0.501597444,0.859870825,0.21086262,0.329032258,0.28181109,0.89354839,0.06464646,0.35151515,87.49938741089613,0.3677025670441026,0.34506875743036686,"Charlie Blackmon",7859,453568
2019,"Charlie Blackmon","COL",2019,634,0.313793103,0.063091482,0.164037854,0.364353312,0.575862068,0.94021538,0.262068965,0.334075723,0.28647215,0.87764706,0.08316008,0.4033264,88.71503131524008,0.3871926105041263,0.3668379941822793,"Charlie Blackmon",7859,453568
2020,"Charlie Blackmon","COL",2020,247,0.30316742,0.076923076,0.178137651,0.356275303,0.4479638,0.804239103,0.14479638,0.346590909,0.30260047,0.87345679,0.04945055,0.2967033,86.93932693995787,0.3398779861230419,0.33134731576462423,"Charlie Blackmon",7859,453568
2021,"Charlie Blackmon","COL",2021,582,0.270428015,0.092783505,0.156357388,0.350515463,0.410505836,0.761021299,0.140077821,0.305084745,0.26826827,0.87061995,0.07042254,0.38497653,87.6082196302817,0.3326478823121772,0.3587044011705303,"Charlie Blackmon",7859,453568
2022,"Charlie Blackmon","COL",2022,577,0.264150943,0.055459272,0.188908145,0.314136125,0.418867924,0.733004049,0.154716981,0.303921568,0.32690355,0.87583445,0.04439252,0.30607477,86.19142485119048,0.31706286775625864,0.3007998996310764,"Charlie Blackmon",7859,453568
2023,"Charlie Blackmon","COL",2023,413,0.278551532,0.094430992,0.133171912,0.363196125,0.44011142,0.803307545,0.161559888,0.306666666,0.29859155,0.88932806,0.0487013,0.31493506,86.3603896103896,0.34976621834475535,0.33857933949616,"Charlie Blackmon",7859,453568
2024,"Charlie Blackmon","COL",2024,499,0.256124721,0.086172344,0.172344689,0.328657314,0.412026726,0.74068404,0.155902005,0.292613636,0.29989213,0.89133858,0.0521978,0.27197802,84.83435535963687,0.32288467776127744,0.3046108338891006,"Charlie Blackmon",7859,453568
2018,"Charlie Culberson","ATL",2018,322,0.27027027,0.065217391,0.263975155,0.326086956,0.466216216,0.792303172,0.195945946,0.34,0.34982935,0.77909739,0.05188679,0.30660377,85.15437272451456,0.33472563641304476,0.267878776941544,"Charlie Culberson",3298,518586
2021,"Charlie Culberson","TEX",2021,271,0.242914979,0.062730627,0.236162361,0.295880149,0.380566801,0.67644695,0.137651822,0.307262569,0.35772358,0.80979827,0.03191489,0.29787234,85.44863174521858,0.2921378944153176,0.26936968466393035,"Charlie Culberson",3298,518586
2021,"Chas McCormick","HOU",2021,320,0.257042253,0.078125,0.325,0.31875,0.447183098,0.765933098,0.190140845,0.341040462,0.23817292,0.72283814,0.10160428,0.49197861,90.30855197192513,0.32652269545942547,0.31045998071213005,"Chas McCormick",19599,676801
2022,"Chas McCormick","HOU",2022,407,0.245125348,0.113022113,0.26044226,0.331695331,0.406685236,0.738380567,0.161559888,0.308333333,0.29396985,0.79316888,0.1023622,0.38976378,88.12822895665323,0.32624547619198696,0.3248929860257985,"Chas McCormick",19599,676801
2023,"Chas McCormick","HOU",2023,457,0.272952853,0.087527352,0.256017505,0.353070175,0.488833746,0.841903921,0.215880893,0.330827067,0.30120482,0.81,0.11072664,0.38754325,88.00774372799296,0.36203723531543164,0.3409609209027207,"Chas McCormick",19599,676801
2024,"Chas McCormick","HOU",2024,267,0.210743801,0.063670411,0.269662921,0.270676691,0.305785123,0.576461814,0.095041322,0.273809523,0.32421875,0.76438356,0.07471264,0.32758621,86.1875751201923,0.25694491854287627,0.2845601246769267,"Chas McCormick",19599,676801
2016,"Chase d'Arnaud","ATL",2016,262,0.244635193,0.087786259,0.190839694,0.316793893,0.334763948,0.651557841,0.090128755,0.302702702,0.31434599,0.87272727,0.00537634,0.22043011,84.72290721019553,0.28749366601308185,0.2752530856395331,"Chase d'Arnaud",6652,488818
2015,"Chase Headley","NYY",2015,642,0.258620689,0.079439252,0.210280373,0.323987538,0.368965517,0.692953055,0.110344828,0.317351598,0.23101266,0.89427861,0.05122494,0.32516704,86.75593964041096,0.3065575724264543,0.3232264692545315,"Chase Headley",4720,452104
2016,"Chase Headley","NYY",2016,529,0.250535331,0.096408317,0.223062381,0.328922495,0.383297644,0.712220139,0.132762313,0.302941176,0.24507042,0.86432927,0.05932203,0.33050847,87.22599888392857,0.3106410335678565,0.30784863678036867,"Chase Headley",4720,452104
2017,"Chase Headley","NYY",2017,586,0.2734375,0.102389078,0.225255972,0.352136752,0.40625,0.758386752,0.1328125,0.341333333,0.24452235,0.8537234,0.04639175,0.33247423,87.20364379882812,0.3290601001595551,0.3162484883031008,"Chase Headley",4720,452104
2025,"Chase Meidroth","CHW",2025,505,0.253333333,0.08910891,0.142574257,0.328685258,0.32,0.648685258,0.066666667,0.29144385,0.21875,0.91609589,0.01570681,0.36125654,88.204,0.29355313554703,0.300284912109375,"Chase Meidroth",31580,805367
2015,"Chase Utley","- - -",2015,423,0.211796246,0.075650118,0.151300236,0.286052009,0.343163538,0.629215547,0.131367292,0.229773462,0.22738693,0.93319415,0.02839117,0.34384858,88.61660856066776,0.27394948256044227,0.30601190363319175,"Chase Utley",1679,400284
2016,"Chase Utley","LAD",2016,565,0.251953125,0.07079646,0.203539823,0.319148936,0.396484375,0.715633311,0.14453125,0.299479166,0.20157325,0.89504373,0.04260652,0.33834586,87.65064669023137,0.31193204703170074,0.3141598324123904,"Chase Utley",1679,400284
2017,"Chase Utley","LAD",2017,353,0.236245954,0.090651558,0.161473087,0.323863636,0.404530744,0.72839438,0.16828479,0.264227642,0.1650165,0.91707317,0.04313725,0.28235294,86.86055776892431,0.3162321727722883,0.32098094049723075,"Chase Utley",1679,400284
2018,"Chase Utley","LAD",2018,187,0.213414634,0.09090909,0.181818181,0.304812834,0.304878048,0.609690882,0.091463414,0.261538461,0.15625,0.92640693,0.02290076,0.3129771,87.6503984375,0.27164782189034126,0.289527095643814,"Chase Utley",1679,400284
2016,"Cheslor Cuthbert","KCR",2016,510,0.27368421,0.062745098,0.188235294,0.318271119,0.412631578,0.730902697,0.138947368,0.319783197,0.291939,0.86944444,0.02356021,0.36910995,89.30502852182539,0.3159231534172838,0.268252135265486,"Cheslor Cuthbert",10473,596144
2017,"Cheslor Cuthbert","KCR",2017,153,0.23076923,0.058823529,0.25490196,0.274509803,0.321678321,0.596188124,0.090909091,0.300970873,0.31598513,0.82629108,0.02857143,0.28571429,85.75143229166666,0.2605356036448011,0.2615551917381536,"Cheslor Cuthbert",10473,596144
